STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,PRCP,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TMAX,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TMIN,Measurement Flag,Quality Flag,Source Flag,Time of Observation
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570613,-9999, , , ,9999,-9999, , , ,9999,200, , ,S,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570615,-9999, , , ,9999,-9999, , , ,9999,194, , ,S,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570616,-9999, , , ,9999,294, , ,S,9999,-9999, , , ,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570617,-9999, , , ,9999,289, , ,S,9999,183, , ,S,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570618,-9999, , , ,9999,278, , ,S,9999,-9999, , , ,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570619,-9999, , , ,9999,-9999, , , ,9999,178, , ,S,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570620,-9999, , , ,9999,283, , ,S,9999,178, , ,S,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570621,-9999, , , ,9999,-9999, , , ,9999,189, , ,S,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570622,-9999, , , ,9999,289, , ,S,9999,189, , ,S,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570623,-9999, , , ,9999,289, , ,S,9999,194, , ,S,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570625,-9999, , , ,9999,283, , ,S,9999,-9999, , , ,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570626,-9999, , , ,9999,283, , ,S,9999,178, , ,S,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570627,-9999, , , ,9999,-9999, , , ,9999,189, , ,S,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570628,-9999, , , ,9999,-9999, , , ,9999,189, , ,S,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570629,-9999, , , ,9999,300, , ,S,9999,189, , ,S,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570630,-9999, , , ,9999,278, , ,S,9999,189, , ,S,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570701,-9999, , , ,9999,-9999, , , ,9999,200, , ,S,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570704,-9999, , , ,9999,-9999, , , ,9999,172, , ,S,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570705,-9999, , , ,9999,294, , ,S,9999,194, , ,S,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570707,-9999, , , ,9999,283, , ,S,9999,-9999, , , ,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570709,-9999, , , ,9999,283, , ,S,9999,172, , ,S,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570710,-9999, , , ,9999,283, , ,S,9999,178, , ,S,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570711,-9999, , , ,9999,278, , ,S,9999,-9999, , , ,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570712,-9999, , , ,9999,272, , ,S,9999,178, , ,S,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570715,-9999, , , ,9999,289, , ,S,9999,-9999, , , ,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570716,-9999, , , ,9999,289, , ,S,9999,161, , ,S,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570718,-9999, , , ,9999,294, , ,S,9999,178, , ,S,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570719,-9999, , , ,9999,294, , ,S,9999,-9999, , , ,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570721,-9999, , , ,9999,289, , ,S,9999,-9999, , , ,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570722,-9999, , , ,9999,-9999, , , ,9999,167, , ,S,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570723,-9999, , , ,9999,-9999, , , ,9999,172, , ,S,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570724,-9999, , , ,9999,289, , ,S,9999,189, , ,S,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570725,-9999, , , ,9999,-9999, , , ,9999,194, , ,S,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570728,-9999, , , ,9999,294, , ,S,9999,-9999, , , ,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570729,-9999, , , ,9999,-9999, , , ,9999,167, , ,S,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570730,-9999, , , ,9999,300, , ,S,9999,-9999, , , ,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570731,-9999, , , ,9999,294, , ,S,9999,189, , ,S,9999
