STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,PRCP,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TMAX,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TMIN,Measurement Flag,Quality Flag,Source Flag,Time of Observation
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000505,30, , ,I,9999,255, , ,I,9999,138, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000506,5, , ,I,9999,253, , ,I,9999,131, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000507,41, , ,I,9999,-9999, , , ,9999,140, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000508,41, , ,I,9999,258, , ,I,9999,152, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000509,20, , ,I,9999,250, , ,I,9999,148, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000510,119, , ,I,9999,241, , ,I,9999,134, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000511,8, , ,I,9999,234, , ,I,9999,155, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000512,221, , ,I,9999,228, , ,I,9999,147, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000513,130, , ,I,9999,236, , ,I,9999,148, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000514,20, , ,I,9999,249, , ,I,9999,-9999, , , ,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000515,160, , ,I,9999,254, , ,I,9999,127, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000516,0, , ,I,9999,264, , ,I,9999,-9999, , , ,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000517,130, , ,I,9999,269, , ,I,9999,130, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000518,0, , ,I,9999,275, , ,I,9999,130, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000519,-9999, , , ,9999,268, , ,I,9999,150, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000520,-9999, , , ,9999,274, , ,I,9999,128, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000521,8, , ,I,9999,272, , ,I,9999,126, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000522,10, , ,I,9999,274, , ,I,9999,116, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000523,0, , ,I,9999,287, , ,I,9999,126, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000524,8, , ,I,9999,260, , ,I,9999,121, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000525,8, , ,I,9999,-9999, , , ,9999,122, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000526,0, , ,I,9999,247, , ,I,9999,117, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000527,79, , ,I,9999,262, , ,I,9999,128, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000528,30, , ,I,9999,252, , ,I,9999,138, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000529,71, , ,I,9999,250, , ,I,9999,139, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000530,180, , ,I,9999,249, , ,I,9999,116, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000531,8, , ,I,9999,-9999, , , ,9999,130, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000601,0, , ,I,9999,273, , ,I,9999,110, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000602,-9999, , , ,9999,280, , ,I,9999,107, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000603,-9999, , , ,9999,269, , ,I,9999,103, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000604,-9999, , , ,9999,247, , ,I,9999,108, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000605,-9999, , , ,9999,252, , ,I,9999,114, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000607,30, , ,I,9999,245, , ,I,9999,127, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000608,30, , ,I,9999,261, , ,I,9999,137, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000609,0, , ,I,9999,252, , ,I,9999,126, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000610,191, , ,I,9999,242, , ,I,9999,123, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000611,8, , ,I,9999,252, , ,I,9999,108, , ,I,9999
